website.url,mainBusinessLine.descriptions
www.mitale.fi,Computer programming activities
www.lkenergiaratkaisut.fi,"Heating, plumbing and air-conditioning design"
www.liekeissa.net,Other educational institutions
http://www.kaaoszine.fi,Publishing of journals and periodicals
www.bearandpanda.com,Restaurants
www.tilatoive.fi,Architectural activities
www.tukkatalo.fi,Hairdressing activities
www.zivago.fi,Restaurants
https://www.rsbusiness.fi/,Construction installation n.e.c.
www.keskiaikafestivaali.fi,Amusement and recreation activities n.e.c.
www.epicgym.fi,Fitness facilities
www.accac.global,Business and other management consultancy activities
www.lviekojussi.fi,"Heating, plumbing and air-conditioning design"
www.vsrr.fi,Computer programming activities
www.graalion.fi,Other educational institutions
www.futureko.fi,Business and other management consultancy activities
www.billetti.com,Machining
sato.fi,Operation of dwellings and residential real estate
www.mtpasi.fi,Treatment and coating of metals
www.friskfisk.fi,"Other retail sale not in stores, stalls or markets"
www.siljamaki.fi,Management of real estate on a fee or contract basis
www.talousmaa.fi,Business and other management consultancy activities
www.aka-crew.fi,Wholesale of machinery and equipment n.e.c.
www.tecinspire.com,Computer programming activities
www.grow.fi,Business and other management consultancy activities
www.vinst.fi,Book-keeping and closing-of-accounts activities
https://randompotion.com/,Computer programming activities
www.ikaset.fi,Repair and maintenance of other special-purpose machines
www.officeutano.fi,Translation and interpretation activities
alofinland.eliademy.com,In-service training centres
www.tuetuksi.fi,Other social work activities without accommodation n.e.c.
https://www.victoryfellowship.fi/,Activities of other membership organisations n.e.c.
www.nutrimia.fi,Other health care services
www.jukolaind.com,Manufacture of buildersû carpentry and joinery n.e.c.
newthings.co,Computer programming activities
www.fat-tails.com,"Other financial service activities, except insurance and pension funding n.e.c."
www.vieskafolk.fi,Performing arts
www.cargosafe.fi,Other educational institutions
pph.fi,Other construction activities
www.somepoint.fi,Business and other management consultancy activities
laatukaato.fi,Silviculture and other forestry activities
shipyard.games,Computer programming activities
www.henrymanni.fi,Other sports activities
www.pelimesta.net,Retail sale of games and toys in specialised stores
www.kaitotek.fi,Computer programming activities
kodinsaneerausvalo.fi,Construction of residential and non-residential buildings
https://bricuttools.fi/,Agents specialised in the sale of particular products n.e.c.
www.workday.com,Business and other management consultancy activities
www.oviasennus.fi,Other construction activities
www.rinkkasatiainen.fi,Computer programming activities
www.alcolux.fi,Wholesale of beverages
www.mielenliike.fi,Other health care services
www.vvsvarme.fi,"Plumbing, heat and air-conditioning installation"
www.avainasunnot.fi,Home help services for the elderly and disabled
www.fus.fi,Other architectural and engineering activities and related technical consultancy
www.hohot.fi,Business and other management consultancy activities
www.katajainnovations.fi,Research and development on engineering and technology
www.comprendum.com,Other business support service activities n.e.c.
startle.fi,Computer consultancy activities
www.vehmatek.fi,Construction of residential and non-residential buildings
www.bukk.fi,Manufacture of sports goods
www.annavet.fi,Veterinary activities
www.jesajasport.fi,Retail sale of sports equipment and bicycles
www.fiscal.fi,Other information technology and computer service activities
www.finngate.fi,Tour operator activities
https://asumapalvelut.fi,Operation of dwellings and residential real estate
www.letsfaceit.se,Non-specialized wholesale
www.rusttet.fi,Structural engineering activities
www.wipall.com,"Other professional, scientific and technical activities"
https://tupa-architecture.fi/,Architectural activities
www.sanna-aavaluoma.fi,Other health care services
www.nnpelto.com,Photographic studio and other photographic activities
www.lucky-hawa.fi,Freight transport by road
r-youin.com,Computer programming activities
www.proprospect.fi,Other sports activities
www.maratonseikkailut.com,Amusement and recreation activities n.e.c.
www.furuvik.fi,Letting of other real estate
www.juhlapalvelutaito.fi,Event catering activities
www.berrypiper.com,Retail sale of a wide array of products via mail order houses and net commerce
www.moimoi-accessories.com,Industrial design activities
www.wildkindkids.com,Manufacture of other wearing apparel and accessories
www.srentola.fi,Electrical installation
www.ekomatkaajat.fi,Business and other management consultancy activities
www.teajokiranta.fi,"Other professional, scientific and technical activities"
www.visioplan.fi,"Heating, plumbing and air-conditioning design"
www.legaltakomo.fi,Legal representation activities
www.temporel.fi,Business and other management consultancy activities
www.karoliinabehm.fi,Business and other management consultancy activities
www.liikup.com,Other sports activities
http://www.viljakas.fi,"Manufacture of machinery for food, beverage and tobacco processing"
www.teamit.fi,Computer programming activities
www.imex.fi,Forwarding and freighting
www.ravintolatervaholvi.fi,Other food service activities
www.susannea.fi,Other health care services
www.innoclub.fi,Advertising agency activities
www.sointu.com,Wholesale of machinery and equipment n.e.c.
www.bcconsulting.fi,Business and other management consultancy activities
atonicstudios.fi,Sound recording and music publishing activities
www.wend.fi,Business and other management consultancy activities
www.kuntokoodi.fi,Sports and recreation education
www.luxel.fi,Electrical installation
www.tarinpaja.net,Artistic creation
www.gxrdigital.fi,Other personal service activities n.e.c.
www.hsfmarine.fi,Activities of sport clubs
www.tutustudioborealis.com,Manufacture of other wearing apparel and accessories
www.eigo.fi,Computer programming activities
https://www.prosessipuhdistus.fi/,Other construction activities
www.skadi.chat,Other software publishing
www.bikebox.fi,Other supporting land transport activities
www.qualitydesk.fi,Computer consultancy activities
ww.aaltohaitek.fi,Other specialised construction activities n.e.c.
www.fbk.fi,CafÚs
www.huoleti.fi,Computer programming activities
www.honkalankenka.fi,Retail sale of footwear and leather goods
www.entertainmentbusinessarena.fi,Organisation of conventions and trade shows
www.ulota.fi,Other specialised construction activities n.e.c.
www.jolma.fi,Architectural activities
www.kammarinkirpputori.fi,Retail sale of other second-hand goods in stores
www.psvt.fi,Manufacture of electric lighting equipment
www.pkksahko.fi,Electrical installation
www.vesitieto.fi,Computer programming activities
www.fortress-sound.fi,Artistic creation
www.chalupa.fi,Restaurants
www.hembacka.fi,Other farming of animals
www.sahkotyosavonranta.fi,Electrical installation
www.kauneushoitolaedea.fi,Beauty treatment activities
www.aumatalot.com,Operation of dwellings and residential real estate
www.samegoal.fi,Retail sale of clothing in non-specialized stores
www.pianokartano.fi,Retail sale of music and video recordings in specialised stores
www.putkilux.fi,"Plumbing, heat and air-conditioning installation"
http://goodhum.com,Computer programming activities
www.metio.fi,Other business support service activities n.e.c.
www.neljaseppaa.fi,Graphic design activities
www.hameensahkoykkoset.fi,Electrical installation
www.pohjolanasbestikartoitus.fi,Site preparation
healthinki.fi,Restaurants
www.io-tech.fi,Web portals
www.arv.fi,Architectural activities
www.eltech.fi,Non-specialized wholesale
www.livtec.fi,Other personal service activities n.e.c.
www.modernmarketing.fi,Other advertising activities
www.stenmann.fl,Wholesale of machinery and equipment n.e.c.
www.puine.fi,Other manufacture of products n.e.c.
www.laineenvire.fi,Development of building projects
https://lem1bakery.com,Wholesale n.e.c.
www.valmennusmielessa.fi,Other educational institutions
www.anttiervasti.net,Other health care services
www.beautygallery.fi,Beauty treatment activities
www.marinasaimaanportti.fi,Warehousing and storage
www.junailit.fi,Business and other management consultancy activities
www.geosprint.io,Computer programming activities
www.maakuntientilakeskus.fi,Other institutions and housing services
www.versustrading.fi,"Agents involved in the sale of food, beverages and tobacco"
www.happysmile.fi,Other retail sale via mail order houses and net commerce
www.huhtihovi.fi,Home help services for the elderly and disabled
www.duokodit.fi,Construction of residential and non-residential buildings
www.helsinginjuoksijat.fi,Activities of sport clubs
www.mahlaforest.com,Manufacture of soft drinks; production of mineral waters and other bottled waters
www.lootapercussion.com,Manufacture of musical instruments
www.arvomeklarit.fi,Non-life insurance companies
www.urapartners.fi,Management of real estate on a fee or contract basis
www.autotalofm.fi,Retail sale of cars and light motor vehicles
www.tritonmedia.fi,Public relations and communication activities
www.redcarpetfestari.fi,Motion picture projection activities
www.huigee.fi,Manufacture of other wearing apparel and accessories
www.woimacorporation.com,Other architectural and engineering activities and related technical consultancy
www.dieselmoottori.fi,Maintenance and repair of motor vehicles (excl. tyres)
www.soundelite.com,Support activities to performing arts
www.ll-kiinteistopalvelut.fi,Management of real estate on a fee or contract basis
www.aurinkokeittiot.fi,Retail sale of kitchen and sanitary fixtures
teijavuorinen.fi,Other health care services
www.wisegym.fi,Fitness facilities
www.biofiini.fi,Other health care services
www.myssyfarmi.fi,Manufacture of other wearing apparel and accessories
www.legimia.fi,Legal advisory activities
www.decorel.fi,Construction of residential and non-residential buildings
www.tiiviysmittauksia.fi,Maintenance and repair of motor vehicles (excl. tyres)
www.alfasoft.fi,"Data processing, hosting and related activities"
learningmedia.fi,Educational support activities
www.brizoyachts.fi,Building of pleasure and sporting boats
http://www.vxt-research.com/,Computer programming activities
zen-mode.com,Other information technology and computer service activities
happia.fi,Educational support activities
saltavest.com,Fund management activities
koulutuspalvelut.com,Repair and maintenance of general-purpose machines
www.eai.fi,Activities of holding companies
lability.fi,"Motion picture, video and television programme production activities"
www.laguuniin.fi,Other sports activities
www.prosandconsulting.fi,Business and other management consultancy activities
walttari.fi,Operation of dwellings and residential real estate
www.verolakipalvelut.fi,Legal advisory activities
http://wörk.site,Advertising agency activities
www.remax.fi/aitio,Real estate agencies
www.sammutinhuoltoredi.fi,Manufacture of other general-purpose machinery n.e.c.
www.herttala.fi,Other personal service activities n.e.c.
www.famcare.fi,Other social work activities without accommodation n.e.c.
www.koulutusseteli.com,Business and other management consultancy activities
https://www.nikris.fi,Business and other management consultancy activities
www.rakennusliikekoivu.com,Construction of residential and non-residential buildings
www.lakeland.travel,Business and other management consultancy activities
www.rivents.fi,Business and other management consultancy activities
www.societalsecurity.fi,Business and other management consultancy activities
www.spesia.fi,Technical and vocational secondary education
www.terwakiinteistokehitys.fi,Development of building projects
www.cleo.fi,Combined facilities support activities
www.looki.fi,Manufacture of prepared meals and dishes
www.elainlaakaripalvelut.com,Veterinary activities
www.sorkankello.fi,Buying and selling of own real estate
www.ammox.fi,Retail sale of other new goods
https://sensorfu.com,Computer programming activities
www.infinigate.fi,Computer programming activities
www.suitsupply.nl,Retail sale of clothing in non-specialized stores
www.kamoon.fi,Business and other management consultancy activities
www.rentta.fi,Retail sale of a wide array of products via mail order houses and net commerce
www.estpalvelut.fi,Temporary employment agency activities
www.lumonium.com,Computer programming activities
www.tullaservice.fi,Freight transport by road
www.stecos.fi,Manufacture of other general-purpose machinery n.e.c.
www.asianajokeskitalo.fi,Legal representation activities
www.pihajoki.fi,Renting of construction or demolition equipment with operator
www.pirtsakki.com,Home help services for the elderly and disabled
www.tarveharkinta.fi,Other construction activities
www.rontticat.fi,Wholesale of other household goods n.e.c.
www.lokaatio.com,Real estate agencies
www.ihananainen.fi,Photographic studio and other photographic activities
www.fiqar.eu,Agents specialised in the sale of particular products n.e.c.
www.sahkolux.fi,Electrical installation
www.totalvene.fi,Publishing of journals and periodicals
www.hyvinsuunniteltu.fi,Advertising agency activities
www.eurowon.fi,Activities of sport clubs
www.pielisensuunisannointi.fi,Management of real estate on a fee or contract basis
www.kh-juhala.fi,Combined facilities support activities
www.lr-rauta.fi,Wholesale of other intermediate products
www.partawa.fi,Manufacture of perfumes and toilet preparations
http://www.aavagen.com/,Research and experimental development on biotechnology
kielikuvitus.fi,Translation and interpretation activities
www.rakennuskontturi.fi,Construction of residential and non-residential buildings
www.piiakotikumpu.fi,Other sports activities
www.slogan.fi,Business and other management consultancy activities
https://mobicom.fi,Painting
www.accountiapartners.fi,Book-keeping and closing-of-accounts activities
www.mediversitas.fi,Web portals
www.steritech.fi,Manufacture of other general-purpose machinery n.e.c.
www.ilonaleipomo.fi,Manufacture of bread; manufacture of fresh pastry goods and cakes
anomalia.io,Computer programming activities
www.satamatie37.fi,Letting of other real estate
www.tmpaallyste.fi,Site preparation
www.kruunupalkinnot.fi,Retail sale of gift articles and hobby materials
www.logmore.com,Manufacture of electronic components
www.mandatumam.com,"Trusts, funds and similar financial entities"
www.cranehillgroup.fi,Construction of residential and non-residential buildings
www.koutaphotos.com,"Motion picture, video and television programme production activities"
www.yosi-oy.com,"Non-specialised wholesale of food, beverages and tobacco"
www.arviointi.fi,Educational support activities
www.viridaria.com,Other health care services
www.bemi.fi,Other software publishing
www.metsaklinikka.fi,Business and other management consultancy activities
www.dogomo.fi,Web portals
www.bygglovet.ax,Development of building projects
http://www.kollektiwe.com/,Other educational institutions
jslforest.fi,Logging
www.toimistol.fi,Legal advisory activities
www.a1air.fi,"Manufacture of non-wovens and articles made from non-wovens, except apparel"
www.dimensa.fi,Other advertising activities
www.tepjo.fi,Renting and leasing of construction and civil engineering machinery and equipment
www.annakoponen.fi,Interior design activities
www.suunnitteluverstas.fi,Other construction activities
unibytestudios.com,Computer programming activities
www.aitoteekki.fi,Retail sale of health food
www.mekorak.fi,Manufacture of other special-purpose machinery n.e.c.
www.lujaputki.fi,"Plumbing, heat and air-conditioning installation"
www.tommiheimonen.com,Business and other management consultancy activities
www.facebook.fi/tullanpihapiiri,"Farmhouse, bed & breakfast accommodation"
https://shinovent.fi,Computer consultancy activities
http://timanttia.fi,Business and other management consultancy activities
www.kekki-lehtinen.fi,Legal representation activities
www.hellofilms.fi,Photographic studio and other photographic activities
https://kelpokoti-oy.business.site/,Letting of dwellings
www.sandosundswine.com,"Agents involved in the sale of food, beverages and tobacco"
www.arkworks.fi,Architectural activities
www.movecomp.com,Computer programming activities
www.tandemrakennus.fi,Roofing activities
www.restaurantnolla.com,Restaurants
reverie.fi,Other health care services
www.trapped.fi,Amusement and recreation activities n.e.c.
www.quicksave.fi,Publishing of computer games
www.kasupa.fi,Mechanical and process engineering design
www.talonpoyta.fi,Restaurants
www.hyvinkäänmetsurit.fi,Silviculture and other forestry activities
www.kuntoykkonen.fi,Fitness facilities
www.norrbygard.net,"Hunting, trapping and related service activities"
www.digido.fi,Computer programming activities
www.meibel.fi,Development of building projects
www.sensible4.fi,Research and development on engineering and technology
www.lumocreative.fi,"Motion picture, video and television programme production activities"
www.sailiomestarit.fi,"Other professional, scientific and technical activities"
www.niglos.fi,Construction of residential and non-residential buildings
www.noan.fi,Architectural activities
www.dotproductions.fi,"Motion picture, video and television programme production activities"
www.innolightconsulting.com,Business and other management consultancy activities
www.bennystrading.com,Other supporting water transport activities
www.epiece.fi,Other information technology and computer service activities
www.taival.com,Business and other management consultancy activities
www.sahkolanssi.fi,Electrical installation
www.suanaahaan.fi,Restaurants
aate.fi,Advertising agency activities
www.incoming.fi,Other reservation service and related activities
www.8building.fi,Construction of residential and non-residential buildings
www.armidex.fi,Retail sale of motor vehicle parts and accessories (excl. tyres)
www.prokitchen.fi,Repair of other equipment
www.fixmek.fi,Non-specialized wholesale of construction materials
www.fixteri.fi,Manufacture of agricultural and forestry machinery
www.odea.fi,Architectural activities
www.heikivi.fi,Photographic studio and other photographic activities
www.oneils.fi,CafÚs
www.edutaito.fi,Retail sale of stationary and office supplies
www.omnconsulting.com,Business and other management consultancy activities
www.posfinland.fi,"Wholesale of computers, computer peripheral equipment and software"
http://www.embassyofdesign.fi,Business and other management consultancy activities
www.automate.video,Computer programming activities
www.turvateko.fi,Security systems service activities
www.drakenne.fi,Other specialised construction activities n.e.c.
www.kaskensahko.fi,Electrical installation
www.aulangoneläinlääkäritalo.fi,Veterinary activities
www.laturi.eu,Other health care services
www.maanalainen.net,Support activities to performing arts
www.telavox.fi,Manufacture of communication equipment
www.azembora.com,Cultural education
www.virkistyspaivat.fi,Web portals
www.ibedcity.com,Other reservation service and related activities
www.lsalihankinta.fi,Manufacture of other fabricated metal products n.e.c.
www.soihtupuistonisat.fi,Other business support service activities n.e.c.
www.karakallionisannointi.fi,Management of real estate on a fee or contract basis
www.kraftpal.fi,Manufacture of other articles of paper and paperboard
www.happyfox.fi,Other personal service activities n.e.c.
www.velovia.fi,Agents specialised in the sale of particular products n.e.c.
www.brodfin.fi,Finishing of textiles
www.bar15.fi,Beer and drink bars
linnateatteri.fi,Operation of dwellings and residential real estate
www.dryboost.com,"Manufacture of instruments and appliances for measuring, testing and navigation"
www.venyttely.fi,Specialist medical practice activities
www.sastagroup.fi,Buying and selling of own real estate
www.exxm.fi,Construction of residential and non-residential buildings
www.murubaby.fi,"Non-specialised wholesale of food, beverages and tobacco"
www.visitliminka.fi,Hotels
www.vaakapartners.fi,Fund management activities
morgam.fi,Business and other management consultancy activities
www.comptek-solutions.com,Research and development on engineering and technology
www.designpiste.fi,Industrial design activities
www.aarmet.fi,Manufacture of other fabricated metal products n.e.c.
www.hoivapalveluhilppa.fi,Home help services for the elderly and disabled
www.photostella.fi,Retail sale of photographic equipment; photography services
www.metsanwoima.fi,Business and other management consultancy activities
www.tilitoimistojauhiainen.fi,Letting of other real estate
www.sastekoy.com,Electrical installation
www.rrdiner.fi,Restaurants
www.piiloleikki.fi,Artistic creation
www.elamysgroup.com,Tour operator activities
www.kuljetusliikevuorenpaa.fi,Freight transport by road
www.aulapro.fi,Warehousing and storage
www.remeli.fi,Agents involved in the sale of a variety of goods
www.raskaspari.fi,Maintenance and repair of motor vehicles (excl. tyres)
gsbalance.com,Computer programming activities
www.conator.fi,Other civil engineering n.e.c.
www.polskismolskis.fi,Other sports activities
www.remonttipalveluollikainen.fi,Construction of residential and non-residential buildings
www.lhip-research.com,Activities of head offices
www.orbotech.fi,Wholesale of machinery and equipment n.e.c.
www.nevotex.fi,Wholesale of textiles
www.pistum.fi,Construction of residential and non-residential buildings
www.pirkanmaanputkihuolto.fi,"Plumbing, heat and air-conditioning installation"
www.gomp.fi,Business and other management consultancy activities
www.astiapalvelu.fi,Renting and leasing of other personal and household goods
www.stpeterline.fi,Sea passenger transport
www.fidesoptio.fi,Computer consultancy activities
www.uurasrakennus.fi,Construction of residential and non-residential buildings
www.Korpeen.fi,Other reservation service and related activities
amisrekry.fi,Activities of employment placement agencies
www.ahlaki.fi,Legal advisory activities
www.mattomaisteri.fi,Washing and dry-cleaning services for enterprises
www.lisäämyyntiä.com,Business and other management consultancy activities
www.aitiouusimaa.fi,Construction of residential and non-residential buildings
www.hamppufarmi.fi,Manufacture of other food products n.e.c.
www.tassuklaani.fi,Other personal service activities n.e.c.
www.ajoneuvovarustamo.fi,Retail sale of cars and light motor vehicles
https://lehtoresta.fi/,CafÚs
www.kiinteistoyhtyma.fi,Management of real estate on a fee or contract basis
www.matekoy.fi,Installation of industrial machinery and equipment
www.johannaharmainen.fi,Other personal service activities n.e.c.
www.unelmakotishop.fi,Retail sale of women's clothing
www.lucci.fi,Computer programming activities
www.hautauslepisto.fi,Funeral and related activities
www.skiditfestarit.fi,Support activities to performing arts
www.akkuliike.fi,Renting and leasing of cars and light motor vehicles
www.rustek.fi,Installation of industrial machinery and equipment
igglo.com,Computer programming activities
www.freshlapland.fi,Renting of holiday cottages
www.smartonline.fi,"Other professional, scientific and technical activities"
www.lawli.fi,Business and other management consultancy activities
nordpap.fi,Wholesale of other household goods n.e.c.
www.pekkolaengineering.fi,"Heating, plumbing and air-conditioning design"
www.holystone.fi,Provision of accommodation n.e.c.
www.pennivainu.fi,Book-keeping and closing-of-accounts activities
www.fattail.fi,Computer programming activities
www.nbccd.fi,Business and other management consultancy activities
www.phonokis.fi,Restaurants
ekborg.fi,"Plumbing, heat and air-conditioning installation"
www.pl-isannointi.fi,Combined facilities support activities
tomerax.fi,Construction of residential and non-residential buildings
www.alushel.fi,Wholesale of metal and mineral products
www.folla.fi,Computer consultancy activities
www.celt.fi,Manufacture of prefabricated wooden buildings
linnanrouva.fi,Retail sale of yarns and needlework supplies
www.vesma.fi,Urban and suburban passenger land transport
www.tomerin.fi,General cleaning of buildings
www.akapital.me,Business and other management consultancy activities
verifa.io,Computer consultancy activities
www.uudenmaanasbestipurku.fi,Demolition
www.avantotaso.fi,Manufacture of metal structures and parts of structures
www.joutseno.ole.fit,Fitness facilities
www.simgrade.fi,Other retail sale via mail order houses and net commerce
www.kuurapalvelut.fi,General cleaning of buildings
www.mukamas.fi,Business and other management consultancy activities
www.onedesire.net,Performing arts
www.provem.fi,"Other professional, scientific and technical activities"
www.autopesumerola.com,Maintenance and repair of motor vehicles (excl. tyres)
www.palokanpelimannitalo.fi,Letting of other real estate
www.mp-isannointi.fi,Management of real estate on a fee or contract basis
www.mycloudkey.com,Security systems service activities
http://sulanto.net,Business and other management consultancy activities
www.comwall.fi,Wholesale of electrical equipment and supplies
www.brilliantti.fi,Computer programming activities
www.aqsenshealth.com,"Manufacture of instruments and appliances for measuring, testing and navigation"
www.dreamleader.fi,Business and other management consultancy activities
www.parttimemonkey.com,Computer programming activities
www.tenwings.fi/,Restaurants
www.boet.co,Computer programming activities
www.pahadigital.fi,Business and other management consultancy activities
www.woolman.io,Computer programming activities
webuild.fi,Construction of residential and non-residential buildings
www.ouluntoimitila.fi,Letting of other real estate
www.greenbaymarine.com,Building of pleasure and sporting boats
www.alatau.fi,Business and other management consultancy activities
www.trombiperuna.com,Research and development on engineering and technology
www.maaritherajarvi.fi,Other health care services
www.cyberwatchfinland.fi,"Data processing, hosting and related activities"
www.bcsitera.fi,Computer consultancy activities
www.rendia.fi,Other accounting activities
www.satunisu.fi,Weaving of textiles
www.excart.fi,Other civil engineering n.e.c.
www.memordesign.eco,Funeral and related activities
www.tienpolvi.com,Other social work activities without accommodation n.e.c.
www.arktimlin.fi,Architectural activities
www.kuntonappi.fi,Physiotherapy
www.kkmpower.com,Wholesale of electrical equipment and supplies
https://dataridoo.com,Computer consultancy activities
www.fysio2000.fi,Physiotherapy
www.modirumdefence.com,Computer programming activities
www.askelhealthcare.com,Research and experimental development on biotechnology
http://www.wasagroupfunds.fi,Letting of other real estate
www.akhilleus.fi,Business and other management consultancy activities
http://intercanto.fi,Performing arts
www.belly-labs.com,Research and development on other natural sciences
www.locandascappi.fi,Restaurants
www.kantomies.fi,Logging
www.bytecraft.fi,Computer programming activities
www.findeed.fi,Educational support activities
www.maakos.com,CafÚs
www.ignito.fi,Other business support service activities n.e.c.
www.vekplv.fi,Combined facilities support activities
oliverlindell.fi,Other sports activities
www.rolloutdoors.com,Other reservation service and related activities
http://www.viimeistamuruamyoten.com,Photographic studio and other photographic activities
www.jkatalotekniikka.fi,Development of building projects
https://laplandteam.fi/,Maintenance and repair of motor vehicles (excl. tyres)
www.savionelainklinikka.fi,Veterinary activities
frisbeegolfmatkat.com,Tour operator activities
www.esgaccount.fi,Other business support service activities n.e.c.
www.variaco.fi,Business and other management consultancy activities
www.troglobiitit.fi,Computer consultancy activities
https://42lynx.com,Computer programming activities
www.mercado.fi,Restaurants
www.simmonsfb.com,Manufacture of other food products n.e.c.
www.3dexpo.fi,Organisation of conventions and trade shows
www.iitinmaatilatori.fi,Other specialized retail sale of perishable goods
nrttietoliikenne.fi,Construction of utility projects for electricity and telecommunications
www.kauppakotiin.fi,Computer consultancy activities
www.nordicturf.fi,Other specialised construction activities n.e.c.
www.simplef.fi,Business and other management consultancy activities
www.ecorakennus.com,Construction of residential and non-residential buildings
www.thelmagroup.fi,Business and other management consultancy activities
www.anriettakuosku.fi,Photographic studio and other photographic activities
www.1m2.fi,Buying and selling of own real estate
www.kolona.fi,Structural engineering activities
www.tjk-automation.fi,"Heating, plumbing and air-conditioning design"
www.saastox.fi,"Other retail sale not in stores, stalls or markets"
www.divacon.fi,Structural engineering activities
jalectro.fi,Mechanical and process engineering design
keijupeikko.fisekämiljatalvikki.fi,Artistic creation
www.aluexbeams.com,Manufacture of lifting and handling equipment
www.vieno.fi,"Data processing, hosting and related activities"
www.mincon.com,"Manufacture of machinery for mining, quarrying and construction"
www.rovjok.com,Business and other management consultancy activities
https://www.wsi-digimarkkinointi.fi/,Business and other management consultancy activities
www.cjcatering.fi,Event catering activities
www.pohjavirta.com,Construction of residential and non-residential buildings
www.kakkobrows.fi,Beauty treatment activities
www.k6c.fi,Other construction activities
www.tilatrix.fi,Construction of residential and non-residential buildings
www.pjhoy.fi,Collection of non-hazardous waste
kapasahko.com,Electrical installation
www.palo.fi,Hotels
poribuilding.fi,Construction of residential and non-residential buildings
www.roost.fi,"Motels, guest houses and similar accommodation"
www.springadvisor.fi,Business and other management consultancy activities
www.sunlape.fi,Roofing activities
www.wigel.fi,"Manufacture of luggage, handbags and the like, saddlery and harness"
www.helmika.fi,Manufacture of household furnishings of textile materials
www.ktpaloturvapalvelut.fi,Construction installation n.e.c.
www.kaninkolo.fi,Retail sale of gardening goods and supplies
www.huipulla.fi,Business and other management consultancy activities
www.polimaris.com,Non-specialized wholesale of construction materials
www.rengastomico.fi,Retail sale of tyres
www.sasong.fi,Restaurants
www.nokopa.fi,Machining
www.eventrim.fi,Other business support service activities n.e.c.
www.maammekauppa.fi,Retail sale of a wide array of products via mail order houses and net commerce
https://extreme.consulting,Computer programming activities
http://brutalinvest.fi,Letting of other real estate
http://festili.fi,Book-keeping and closing-of-accounts activities
www.peintre.fi,Combined facilities support activities
https://www.kinspiring.com/,Business and other management consultancy activities
niemi.io,Computer consultancy activities
www.tipa.fi,Activities of insurance agents and brokers
vertics.co,Computer programming activities
www.suvic.fi,Other civil engineering n.e.c.
www.suomenasbestipurku.fi,Demolition
www.simplbooks.fi,Computer programming activities
www.infinity.fi,Industrial design activities
www.pohjolanlaatusaneeraus.fi,Construction of residential and non-residential buildings
www.raitala.com,Show production and management activities
tablebed.com,Manufacture of other furniture
tilikolmio.fi,Other business support service activities n.e.c.
www.rouvamusta.fi,Photographic studio and other photographic activities
www.safemedicare.fi,Other educational institutions
www.arstila.fi,Specialist medical practice activities
www.becustomersmart.com,Business and other management consultancy activities
www.turvain.com,Security systems service activities
https://finnisharmysimulator.com/,Computer programming activities
www.riihimaenlaatuisannointi.fi,Management of real estate on a fee or contract basis
oikeamedia.com,News agency activities
www.kvap.fi,Residential care activities for mental health
www.puntti.fi,Sports and recreation education
www.jannegronroos.com,Show production and management activities
www.cotaxconsultants.fi,Book-keeping and closing-of-accounts activities
www.mtp-oy.fi,Manufacture of other special-purpose machinery n.e.c.
www.ajantaskushop.fi,Retail sale of other new goods
https://www.surgeryvision.com/,Other health care services
www.swanitgroup.com,Computer consultancy activities
www.lakihelsinki.fi,Legal advisory activities
www.techsafe.fi,Other personal service activities n.e.c.
www.multidimensionalminds.com,Other educational institutions
www.kahiwacoffee.fi,Processing of tea and coffee
www.novior.fi,Mechanical and process engineering design
https://measurlabs.com,Other technical testing and analysis
http://sleepysentry.com,Computer programming activities
www.skilvest.com,Research and development on engineering and technology
www.stonepartners.fi,Site preparation
www.sregister.net,Computer programming activities
www.suntown.fi,Restaurants
www.krannintila.fi,"Retail sale via stalls and markets of food, beverages and tobacco products"
www.kts-oy.fi,Electrical engineering design
www.igusystem.fi,Computer programming activities
cafetirkku.fi,CafÚs
www.paijathameenautohuolto.fi,Maintenance and repair of motor vehicles (excl. tyres)
www.koneteho.fi,Repair and maintenance of agricultural and forestry machines
www.autonom.fi,Retail sale of cars and light motor vehicles
www.fivedayslunch.fi,CafÚs
www.bamseco.fi,Retail sale of a wide array of products via mail order houses and net commerce
www.rippedgeneration.com,Retail sale of clothing via mail order houses and net commerce
rain.global,Computer programming activities
www.taloturva.fi,"Plumbing, heat and air-conditioning installation"
www.asianajotoimisto-mp.fi,Legal representation activities
www.rakeran.fi,Construction of residential and non-residential buildings
coolexports.com,Non-specialized wholesale
www.ferrain.fi,Retail sale of cars and light motor vehicles
www.helout.com,Tour operator activities
www.fihs.fi,Other sports activities
www.sofecta.com,Computer programming activities
www.lapinpakuri.com,Manufacture of pharmaceutical preparations
www.kikkapakka.fi,Amusement and recreation activities n.e.c.
turvasumu.fi,Security systems service activities
www.lst.fi,Activities of head offices
www.farmery.fi,Growing of vegetables in the open (excl. potatoes and sugar beet)
www.kartano.co,"Data processing, hosting and related activities"
http://aekraes.com,Computer programming activities
www.tutkimustalo.fi,Structural engineering activities
www.forwardfootball.fi,Public relations and communication activities
learners.fi,Other personal service activities n.e.c.
www.whyco.fi,Business and other management consultancy activities
www.hohdepinnoitus.fi,Combined facilities support activities
http://www.kevytjuridiikka.fi,Legal advisory activities
www.berny.fi,CafÚs
www.fillariosa.fi,Retail sale of household equipment n.e.c.
www.lasercutstudio.com,Other architectural and engineering activities and related technical consultancy
www.vninfra.fi,Site preparation
